fe753a1d-4be5-4147-9724-d8f59b45a324	analytics	analytics-onemebotfarm-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
f4ee2556-da3c-4924-831d-eafe862420cb	anpotapovtest	anpotapovtest-adtech-kafka	infra	1	       9	<NOT_SET> 
a705845e-e2b1-4af9-b9ac-10d1ed1233e5	anti-fraud-msk	anti-fraud-msk-karma-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
48f2d3cc-48ac-45bc-9642-42303c5ab028	api-calls-logs	api-calls-logs-api-core-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
262885a2-fe7f-42cc-8e96-2b46a66e7162	api-test	api-test-aisearch-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
a7d38c11-9327-4e09-9c57-808e50538eaa	apphost-dzen-kafka	apphost-dzen-kafka-zinfra-kafka	dzen	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
d48e5cd4-5223-4247-8fd2-f2d1c8b7f9c1	apphost-ucp	apphost-ucp-recommender-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
f0b089a1-e0bc-4aa3-8e35-f1ec5ef22f49	apps-installed	apps-installed-adtech-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
f560cac5-4ff4-419d-9da8-b7514440fd43	apps-production	apps-production-vkontakte-kafka	vkontakte	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
1ff6f1a4-c244-4383-91a6-f8192868edfe	apps-s	apps-s-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
7267fe06-de63-4118-ac2d-fe9ad31ef855	apps-staging	apps-staging-vkontakte-kafka	vkontakte	1	       9	<NOT_SET> 
c4103d64-5aea-44ee-ba2d-21ef16db0a30	artem-zinovev-test	artem-zinovev-test-paas-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
162f218d-3469-4189-81a5-6869acd608bd	article-tykva	article-tykva-dzencontent-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
d578f3aa-4982-4625-b457-1c25a4fdd6fa	assistant	assistant-mdb8837-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
06ba2370-112a-4f5d-b937-408c4c5f2fe2	assistant-analytics	assistant-analytics-mdb8837-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
6fa758c0-66a6-4d85-be14-419eeb2c0b7b	assistant-prod	assistant-prod-mdb9346-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
9eefdef8-34c2-4d28-b998-c5f4988de107	auction-realtime	auction-realtime-adtech-kafka	infra	1	       9	<NOT_SET> 
115c35ae-f338-4830-b8b9-1ebc28bd75a8	audio-ai-texts	audio-ai-texts-mdb6079-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
2d6613e0-0cfb-417b-bc01-8a1a593ac936	audio-artist-kafka	audio-artist-kafka-mdb9281-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
28b444b4-2a5a-4fa7-ac81-5327aea80074	auth-prod-1	auth-prod-1-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
e6745ee3-b704-41c7-b712-a51d802a1fc9	auth-prod-2	auth-prod-2-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
df15ce5b-c248-45d7-ab25-c132839d4c07	auth-prod-3	auth-prod-3-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
dfbf1b2a-aa11-4659-a7ce-c72ecfc692dc	auth-prod-4	auth-prod-4-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
37cd7ec4-9d1d-4cfc-9c49-85b5d799f8eb	auth-testing	auth-testing-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
52320381-395c-4938-aac2-0c6fdb17dd3e	balance-sn-dwh	balance-sn-dwh-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
68dca5a8-d165-49cb-af71-5a8db5f1adba	bannerd-image	bannerd-image-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
865db503-09d5-44e6-ab81-31a0717348d7	bannerd-tables	bannerd-tables-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
4738efee-ec7b-42f5-8ca8-f5ad806a1f0d	bidatahubpg	bidatahubpg-datatransfer-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
2b7b63fa-c45b-4665-b80e-bb2098d6d995	bidatalens2yt	bidatalens2yt-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
0639c3f5-c6e7-4837-8004-4f3f29ebc4e9	bidatalenspmpg	bidatalenspmpg-datatransfer-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
d09b304a-ac7c-40da-a542-cce5d7ae1a00	bidatalensus	bidatalensus-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
4baeed05-0c10-466d-8371-2b313a6a0cf8	bidatalensuspg	bidatalensuspg-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
665b6df7-04c7-4ba1-8f5f-3be3d772d693	bihorizonex	bihorizonex-datatransfer-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
19155a62-85a4-4ebf-b211-7258de0cf515	bihorizonpg	bihorizonpg-datatransfer-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
1e679e27-4737-429e-a3f5-fe37321b526c	billcurrencyd	billcurrencyd-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
47e9791c-ec22-4b1f-8538-c4dfb336168d	billing-logs	billing-logs-adtech-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
b285335a-19d6-4b59-9907-09ad9d45fd96	billing-prod	billing-prod-vkbilling-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
1d11fd7c-937e-4a4b-9c13-84ee8e21d332	billing-test	billing-test-adtech-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
02839110-1ceb-4dcf-8c7b-6c7880687b5b	billingsapdoc	billingsapdoc-datatransfer-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
80ab8038-f27e-43c5-86c0-8996a87b0f1b	bilmigrated	bilmigrated-datatransfer-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
79a8c72c-cc8c-4750-8120-0990d2f4c523	biltransferd-billing	biltransferd-billing-adtech-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
e4610280-d116-40b7-b05b-e51c88c3dea4	binvoiced	binvoiced-datatransfer-kafka	infra	8	     512	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
1614c90d-dddb-43e8-907a-53cdcbbac70d	biredashpg	biredashpg-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
8b8afa62-d56b-46c0-bb02-34026c1a2950	biredashpg2yt	biredashpg2yt-datatransfer-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
affce89e-d3f5-44e9-81c1-69af56559db3	bisupersetpg	bisupersetpg-datatransfer-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
8ac1153e-dbeb-4e28-a6af-247a7afe1c97	bizmaxru	bizmaxru-datatransfer-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
425531d8-079d-470d-810c-9cef4b0490fb	bizmaxrudev	bizmaxrudev-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
75aea776-67a9-4314-99ab-b3bd90e63ce4	bizon-edr-kafka	bizon-edr-kafka-vksoc-kafka	infra	1	       9	<NOT_SET> 
1135e80d-8cff-4d7a-b873-c6ec4d5cc2c8	blogger-import	blogger-import-video-kafka	dzen	1	       9	<NOT_SET> 
b55df4d3-aaa9-4d81-9881-f95a87d95e49	botapimdb	botapimdb-oneme-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
673a9229-1539-4306-84d1-cbb5e5b1f9ff	bti-inference	bti-inference-predict-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
8f11c7c2-1022-4211-aae4-a95dc30c1f19	bufferkafkamdb	bufferkafkamdb-oneme-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
231db6f6-7985-4820-aae6-9c2c9b4ee7fb	callbackd-billing	callbackd-billing-adtech-kafka	infra	1	       9	<NOT_SET> 
a4a0e0d6-325d-452f-b236-a132b3546983	calls-s	calls-s-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
f9374193-8a78-4fb7-9cdf-dac2b27065a2	camp-bannerd	camp-bannerd-datatransfer-kafka	infra	1	       9	<NOT_SET> 
4efdabc3-c272-4a1e-acc6-dbcf992ecf05	camp-bannerd1	camp-bannerd1-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
2f95af81-0403-4af6-a59d-0737f5d3cc06	campaign-pan	campaign-pan-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
64adbd3c-ba81-418b-9ad4-eab14f60fa00	campaign-pan-q	campaign-pan-q-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
02d74883-b35b-4200-8121-00e0fa0c9d03	campaign-q	campaign-q-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
d965a518-ca88-40c6-826a-c34a334f7c49	cashout-dev	cashout-dev-fintech-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
538433ad-34e8-49f0-81f4-38cdc22895d1	cashout-prod	cashout-prod-fintech-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
5a268d1f-cece-453f-8484-6d58219e26ee	cfs-yt	cfs-yt-cfs-dev-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
c50632e9-0624-4be1-95c1-cecea70d71ed	ch-set	ch-set-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
08c016aa-11ed-4777-b057-2716573a9488	channel-f-info	channel-f-info-datatransfer-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
c765ffd7-79b7-4f62-9386-db33bac8f030	channel-info	channel-info-datatransfer-kafka	infra	1	       9	<NOT_SET> 
298abc5e-1686-43ee-9a4b-a6c6b4713deb	chapterization	chapterization-mdb6334-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
731a41f7-6434-4620-b568-7faf2675fff4	chepusher	chepusher-vkcm-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
ef6bf61c-fe69-468b-a0d7-7ca26609d3b8	chepusher-dev	chepusher-dev-vkcm-kafka	infra	1	       9	<NOT_SET> 
ba9d9b56-5def-4589-8986-514df53a589f	clickhouse-queries-soc	clickhouse-queries-soc-mdb-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
c598caaf-a27d-404f-a847-d8ba8600b647	cloud-event-prod	cloud-event-prod-mdb6255-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
296b13ea-8ac5-4c4c-8a33-2a1825a03264	cloud-events-dev	cloud-events-dev-mdb6255-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
f24727ec-42d8-474c-8ba9-5418d49026c2	cloud-master-stats	cloud-master-stats-onecloud-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
6f10b3aa-8112-4236-ba55-535d937d2ff8	cmpgn-pnl-q	cmpgn-pnl-q-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
c380994d-840b-4527-8c83-6872943dbc45	com-analytic	com-analytic-vk-communities-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
d11b3808-9c6f-4bca-a6f6-80bd24fa2900	com-search-rec	com-search-rec-mdb8509-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
a8ac8c98-c018-4d24-b3dd-3c01b2ebdf4e	comments	comments-social-kafka	dzen	1	       9	<NOT_SET> 
6bf71eba-be63-4493-855e-abd4af80a04f	comments-p	comments-p-vkontakte-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
11d3b746-d4f1-49ce-ba62-8fd48f160c69	comments-s	comments-s-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
eb4d8591-5a37-4d92-aa5d-2d2c72bfa4fc	comments-stats	comments-stats-vk-messenger-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
e144811c-5274-43bf-a054-01d013eca652	common	common-media-infra-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
9e70be92-e9c5-4d5c-a014-bd18d5be6650	common	common-mli-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
34769c99-df10-4afc-af28-01da70823039	common-dev	common-dev-media-infra-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
167c2774-1c41-494e-a427-00e11e946ba3	communal	communal-integr-platform-kafka	infra	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
2f34a369-e2f2-48fa-ba3b-04b5a4bd6c49	communities-p	communities-p-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
6782fa13-dcef-40fc-9970-7d3b8de46da5	communities-s	communities-s-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
fd82681d-5712-4b16-84bd-7ef042e0828c	consumption	consumption-onecloud-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
ba994bdd-2ba1-4c17-ab45-f2a3e7182e67	content-platform	content-platform-mdb9214-kafka	infra	18	     809	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
c5395480-b966-40f7-b139-bff721beb549	contractorsjup	contractorsjup-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
0b69a158-de15-4b46-a48a-3bce8ae76465	contractorsyt	contractorsyt-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
755a2ae4-8e61-4a93-a039-7551add42e03	copilot	copilot-copilot-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
eaf2eaf7-43fa-4c66-8484-ff061e292fb0	core-blacklists-p	core-blacklists-p-vkontakte-kafka	vkontakte	17	     800	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
917d0882-7e7c-4be9-87b7-0c6f6404a97e	core-blacklists-s	core-blacklists-s-vkontakte-kafka	vkontakte	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
144601e5-8d16-4782-b07e-67b2790ce1c8	core-domains-p	core-domains-p-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
53465e4e-43c2-4900-8e8c-981e9dcaa92c	core-domains-s	core-domains-s-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
3794acfc-c719-46b7-9415-8190e6c84c92	core-employees-p	core-employees-p-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
9c0df20e-eb37-4819-acf0-1c053c25f79c	core-employees-s	core-employees-s-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
34ec3953-02f5-4257-9696-6f52bc95f35b	core-photos-p	core-photos-p-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
1eabaeea-7e21-4040-b2ed-71d5505a1318	core-photos-s	core-photos-s-vkontakte-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
3ae0e738-0959-418f-8bab-b156f6bc017e	core-privacy-p	core-privacy-p-vkontakte-kafka	vkontakte	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
a54786eb-e40f-482c-ab91-851899c441f7	core-privacy-s	core-privacy-s-vkontakte-kafka	vkontakte	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
5baeed1d-e5ef-4b6b-89c1-c06ac70341a6	corp-cxp	corp-cxp-cxhub-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
f023fd4d-efcd-47e8-ae63-271fded2a642	cplane-test	cplane-test-datatransfer-kafka	infra	22	    1005	JMX_PORT=9000 KAFKA_HOME=/opt/kafka KAFKA_OPTS="         -Djava.security.auth.login.config=/opt/kafk
